Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-02-18 00:00:00-05:00,37.875069277175065,37.935835796220275,37.66672456078652,37.78825759887695,27111700,0.0,0.0
2015-02-19 00:00:00-05:00,37.48442392116653,37.788256507618456,37.37157039840147,37.76221466064453,27603400,0.0,0.0
2015-02-20 00:00:00-05:00,37.77089023840384,38.09208843808617,37.57991119460855,38.07472610473633,29721100,0.0,0.0
2015-02-23 00:00:00-05:00,37.93582525639637,38.36119077153231,37.892421085069884,38.32646942138672,32518800,0.0,0.0
2015-02-24 00:00:00-05:00,38.326474358836684,38.456686889590905,38.12680918426597,38.27438735961914,25271700,0.0,0.0
2015-02-25 00:00:00-05:00,38.152851630266206,38.274384641616884,38.02263579723265,38.18757629394531,29759800,0.0,0.0
2015-02-26 00:00:00-05:00,38.187581721771544,38.395923110406585,38.10077005023472,38.248348236083984,28957300,0.0,0.0
2015-02-27 00:00:00-05:00,38.30912089089186,38.36988741494445,37.90111424808686,38.0660514831543,33807700,0.0,0.0
2015-03-02 00:00:00-05:00,37.90979154834148,38.36120235176307,37.805620843406345,38.09209442138672,31924000,0.0,0.0
2015-03-03 00:00:00-05:00,37.81429738048416,38.0486839112661,37.406290829323765,37.57122802734375,31748600,0.0,0.0
2015-03-04 00:00:00-05:00,37.336841534653765,37.510461555209346,37.22399133609012,37.3802490234375,25748700,0.0,0.0
2015-03-05 00:00:00-05:00,37.3889165495483,37.53649467874977,37.17189242130085,37.423641204833984,23193500,0.0,0.0
2015-03-06 00:00:00-05:00,37.32816058830628,37.42365176151593,36.59027966872936,36.772579193115234,36248800,0.0,0.0
2015-03-09 00:00:00-04:00,36.62500467100025,37.44101782406683,36.62500467100025,37.19794845581055,32108000,0.0,0.0
2015-03-10 00:00:00-04:00,36.76390526676508,37.076420705060315,36.486114501953125,36.486114501953125,39159700,0.0,0.0
2015-03-11 00:00:00-04:00,36.72917293576504,36.78125661890821,36.32116642300413,36.44269943237305,32215300,0.0,0.0
2015-03-12 00:00:00-04:00,35.878448096402074,36.15623885209927,35.470441475178745,35.609336853027344,59992500,0.0,0.0
2015-03-13 00:00:00-04:00,35.33154217884935,35.999977145464456,35.25341333050403,35.92184829711914,58007700,0.0,0.0
2015-03-16 00:00:00-04:00,35.99997707831409,36.14755195184294,35.83503655904461,36.07810592651367,35273500,0.0,0.0
2015-03-17 00:00:00-04:00,35.91315347058356,36.31248040172521,35.72217448075987,36.19962692260742,31673400,0.0,0.0
2015-03-18 00:00:00-04:00,35.96524094449465,37.180577459821805,35.87843261262511,36.89410400390625,44194800,0.0,0.0
2015-03-19 00:00:00-04:00,36.68576972423965,36.972243260999846,36.6510483686086,36.711814880371094,33879100,0.0,0.0
2015-03-20 00:00:00-04:00,36.94621204402034,37.31081121947272,36.88544551477828,37.224002838134766,71904500,0.0,0.0
2015-03-23 00:00:00-04:00,37.22398922431305,37.441013409813785,37.137177563197,37.206626892089844,26246100,0.0,0.0
2015-03-24 00:00:00-04:00,37.137170478438584,37.47572761338807,37.11112864083498,37.2413444519043,25513300,0.0,0.0
2015-03-25 00:00:00-04:00,37.25871942506978,37.26740224900643,35.97393633919086,35.99129867553711,43469900,0.0,0.0
2015-03-26 00:00:00-04:00,35.78295574226895,36.12151300782024,35.5225240196662,35.77427291870117,37495600,0.0,0.0
2015-03-27 00:00:00-04:00,35.69613046893149,35.96524160108095,35.44438497730368,35.56591796875,34401400,0.0,0.0
2015-03-30 00:00:00-04:00,35.678776366636995,36.060741069569836,35.5138391704328,35.55724334716797,35049700,0.0,0.0
2015-03-31 00:00:00-04:00,35.40098847428699,35.61801268673167,35.19264708479504,35.296817779541016,34887200,0.0,0.0
2015-04-01 00:00:00-04:00,35.2447334565088,35.3836288305743,34.99298786768984,35.348907470703125,36865300,0.0,0.0
2015-04-02 00:00:00-04:00,35.296826702252964,35.36627605732422,34.82805349010452,34.97563171386719,37487500,0.0,0.0
2015-04-06 00:00:00-04:00,35.019030978994294,36.26908939068709,34.88013559991732,36.069427490234375,39223700,0.0,0.0
2015-04-07 00:00:00-04:00,36.12150468531997,36.38193303639236,35.861076334247585,36.05205535888672,28809400,0.0,0.0
2015-04-08 00:00:00-04:00,35.99129052175926,36.19095237721742,35.62669147566862,35.956565856933594,24753400,0.0,0.0
2015-04-09 00:00:00-04:00,35.80899747124562,36.1301924001238,35.80899747124562,36.00865936279297,25723900,0.0,0.0
2015-04-10 00:00:00-04:00,36.13888543644853,36.41667626071561,35.947903002941985,36.21701431274414,28022000,0.0,0.0
2015-04-13 00:00:00-04:00,35.939208366308165,36.512152114222,35.93052554396889,36.2517204284668,30276700,0.0,0.0
2015-04-14 00:00:00-04:00,36.286447280405156,36.48610915639094,35.930527708164995,36.15623474121094,24244400,0.0,0.0
2015-04-15 00:00:00-04:00,36.25172728057105,36.8593958096473,36.18228124636275,36.68577575683594,27343600,0.0,0.0
2015-04-16 00:00:00-04:00,36.416661343625066,36.75521856504936,36.303807832641475,36.598960876464844,22509700,0.0,0.0
2015-04-17 00:00:00-04:00,36.173595985375464,36.234365814563404,35.73086802648368,36.130191802978516,42387600,0.0,0.0
2015-04-20 00:00:00-04:00,36.22567611219818,37.47573421009899,36.18227193804334,37.250030517578125,46057700,0.0,0.0
2015-04-21 00:00:00-04:00,37.328167120243485,37.45838298132021,36.920160512961516,37.01565170288086,26013800,0.0,0.0
2015-04-22 00:00:00-04:00,37.041690674529434,37.44101773878133,36.937519980672114,37.31948471069336,25064300,0.0,0.0
2015-04-23 00:00:00-04:00,37.23267347258907,37.85770426605593,37.15454462340572,37.62331771850586,46309500,0.0,0.0
2015-04-24 00:00:00-04:00,39.63729695006447,41.79017646430338,39.62861743975045,41.555789947509766,130933700,0.0,0.0
2015-04-27 00:00:00-04:00,41.00021013451733,41.781498553743816,40.991530623870986,41.69468688964844,59248200,0.0,0.0
2015-04-28 00:00:00-04:00,41.47766555144415,42.71904428547301,41.40821952691453,42.67564010620117,60730800,0.0,0.0
2015-04-29 00:00:00-04:00,42.2936835806234,42.805860902890544,42.102701195922336,42.588836669921875,47804600,0.0,0.0
2015-04-30 00:00:00-04:00,42.2763072667195,43.00550858085832,42.189495615318506,42.224220275878906,64725500,0.0,0.0
2015-05-01 00:00:00-04:00,42.17215018994435,42.4325786050396,42.0158924785818,42.24159622192383,38937300,0.0,0.0
2015-05-04 00:00:00-04:00,41.98985294709782,42.42390146760977,41.82491570145315,41.87700271606445,34039500,0.0,0.0
2015-05-05 00:00:00-04:00,41.51238584592499,41.80753887001482,41.06965796555338,41.32140350341797,50369200,0.0,0.0
2015-05-06 00:00:00-04:00,41.295363680121184,41.46898369893285,39.949814329502,40.17551803588867,52433000,0.0,0.0
2015-05-07 00:00:00-04:00,40.1668410806796,40.878680222723176,40.071349898681405,40.540122985839844,32971700,0.0,0.0
2015-05-08 00:00:00-04:00,41.27801718264855,41.651299207262255,41.251975328870564,41.451637268066406,35364900,0.0,0.0
2015-05-11 00:00:00-04:00,41.27799992894464,41.59051528976361,41.121742248535156,41.121742248535156,24609400,0.0,0.0
2015-05-12 00:00:00-04:00,40.67032939313755,41.39085124938793,40.2970475442532,41.10437774658203,29928300,0.0,0.0
2015-05-13 00:00:00-04:00,41.83358233021678,41.94643583801913,41.29536325777894,41.347450256347656,34184600,0.0,0.0
2015-05-14 00:00:00-04:00,41.69469311701018,42.38049046392304,41.69469311701018,42.29368209838867,32980900,0.0,0.0
2015-05-15 00:00:00-04:00,42.423884368062254,42.458609030473525,41.71204534626166,41.92906951904297,28642700,0.0,0.0
2015-05-18 00:00:00-04:00,41.65127673327159,41.85962138566098,41.33008190105028,41.67731857299805,24136500,0.0,0.0
2015-05-19 00:00:00-04:00,41.55501170434504,41.77344636847692,41.22299008161102,41.572486877441406,28574800,0.31,0.0
2015-05-20 00:00:00-04:00,41.40647439955017,41.87829407400665,41.30162669402044,41.572486877441406,25047900,0.0,0.0
2015-05-21 00:00:00-04:00,41.31035536549362,41.58995141987902,41.07444556965946,41.43267822265625,22410700,0.0,0.0
2015-05-22 00:00:00-04:00,41.32783357609654,41.37151983786187,40.90843946366276,40.97834014892578,25720600,0.0,0.0
2015-05-26 00:00:00-04:00,40.91717244548847,40.96085870055909,40.357977048222594,40.70747375488281,29581900,0.0,0.0
2015-05-27 00:00:00-04:00,40.908450831677996,41.73850336807435,40.73370240300786,41.59870529174805,27335600,0.0,0.0
2015-05-28 00:00:00-04:00,41.50257144357066,41.95691578355016,41.40645969220324,41.458885192871094,19283700,0.0,0.0
2015-05-29 00:00:00-04:00,41.441420610458295,41.563743476878244,40.70748007889045,40.943389892578125,36519600,0.0,0.0
2015-06-01 00:00:00-04:00,41.11814387926883,41.73849754815046,40.73369672319119,41.26667785644531,28837300,0.0,0.0
2015-06-02 00:00:00-04:00,41.004550714472416,41.37151930826133,40.73369056211768,40.995811462402344,21498300,0.0,0.0
2015-06-03 00:00:00-04:00,41.3889987317696,41.71228443061573,40.908443143032805,40.934654235839844,28002200,0.0,0.0
2015-06-04 00:00:00-04:00,40.882223307039986,41.20550560369965,40.3667174827757,40.50651550292969,27745500,0.0,0.0
2015-06-05 00:00:00-04:00,40.46283783990806,40.64632215538137,40.052179610283446,40.314300537109375,25438100,0.0,0.0
2015-06-08 00:00:00-04:00,40.45409300910944,40.56767995052363,39.903636805538454,39.95606231689453,22121600,0.0,0.0
2015-06-09 00:00:00-04:00,39.98226258671163,40.139535745173255,39.72014176695794,39.88615417480469,24406100,0.0,0.0
2015-06-10 00:00:00-04:00,40.00847988727179,40.91716857213073,39.921104052354224,40.724945068359375,28417400,0.0,0.0
2015-06-11 00:00:00-04:00,40.768639558242874,40.99581010884293,40.30555920526123,40.576416015625,27347800,0.0,0.0
2015-06-12 00:00:00-04:00,40.38419083054031,40.602625435494694,40.10459480284252,40.16575622558594,23931000,0.0,0.0
2015-06-15 00:00:00-04:00,39.71141403460731,39.88616239480541,39.33570622674811,39.73762512207031,33254500,0.0,0.0
2015-06-16 00:00:00-04:00,39.62403676048116,40.401666768695264,39.580350505267425,40.043434143066406,27070300,0.0,0.0
2015-06-17 00:00:00-04:00,39.95605753828881,40.253128734348664,39.632775256209655,40.16575622558594,28704100,0.0,0.0
2015-06-18 00:00:00-04:00,40.38419474312689,40.89096134253394,40.34050515146514,40.82106399536133,32658300,0.0,0.0
2015-06-19 00:00:00-04:00,40.88222433656473,40.9171746757453,40.18323421819231,40.27934265136719,63837000,0.0,0.0
2015-06-22 00:00:00-04:00,40.4803087469456,40.82106624921505,40.33177145979981,40.3929328918457,20318100,0.0,0.0
2015-06-23 00:00:00-04:00,40.305562026531945,40.43662081499679,39.85995347982612,40.113338470458984,25896500,0.0,0.0
2015-06-24 00:00:00-04:00,39.90362196807981,40.410391723611305,39.79877431740136,39.877410888671875,34890900,0.0,0.0
2015-06-25 00:00:00-04:00,40.21817232440407,40.24438673951238,39.75509209840431,39.88615417480469,20616000,0.0,0.0
2015-06-26 00:00:00-04:00,39.88617103230079,40.43662398651293,39.34445066507039,39.54541015625,49835300,0.0,0.0
2015-06-29 00:00:00-04:00,39.353186892423665,39.519196024621635,38.759044384596535,38.76778030395508,34081700,0.0,0.0
2015-06-30 00:00:00-04:00,39.06484142972498,39.07358067986595,38.392062489906124,38.5755500793457,35945400,0.0,0.0
2015-07-01 00:00:00-04:00,38.84641673596971,39.519195847196045,38.53187031170304,38.83768081665039,28343900,0.0,0.0
2015-07-02 00:00:00-04:00,38.863896079463935,39.09980592298745,38.496927433793054,38.79399871826172,21752000,0.0,0.0
2015-07-06 00:00:00-04:00,38.409540016728336,38.86388439359721,38.400804099098046,38.785247802734375,23034000,0.0,0.0
2015-07-07 00:00:00-04:00,38.74156197029759,38.8726240675118,37.85034837516464,38.70661163330078,36435800,0.0,0.0
2015-07-08 00:00:00-04:00,38.82893891703217,39.23086117233106,38.47070625449582,38.65419387817383,39785900,0.0,0.0
2015-07-09 00:00:00-04:00,39.099801330705546,39.51045952857552,38.88136668639993,38.898841857910156,32424700,0.0,0.0
2015-07-10 00:00:00-04:00,39.32696760559395,39.44055454149957,38.9425238734374,38.977474212646484,25465800,0.0,0.0
2015-07-13 00:00:00-04:00,39.300751998376484,39.85994402922716,39.27454091350768,39.79004669189453,28178300,0.0,0.0
2015-07-14 00:00:00-04:00,39.711413267770716,40.15701841127577,39.58909041790846,39.859947204589844,22880300,0.0,0.0
2015-07-15 00:00:00-04:00,39.91237956160675,40.09586386789107,39.69394491134973,39.982276916503906,26629600,0.0,0.0
2015-07-16 00:00:00-04:00,40.20071853263442,40.79486115092883,40.16577151565444,40.76865005493164,26271700,0.0,0.0
2015-07-17 00:00:00-04:00,40.67253835241733,40.8734978659719,40.41915331369897,40.733699798583984,29467100,0.0,0.0
2015-07-20 00:00:00-04:00,40.7599049852798,41.179299092344884,40.57641735533726,40.995811462402344,30631900,0.0,0.0
2015-07-21 00:00:00-04:00,40.87348310598075,41.35404191382343,40.611362240915064,41.31035232543945,42781900,0.0,0.0
2015-07-22 00:00:00-04:00,39.70267085391948,41.00454250884473,39.49297550887418,39.79004669189453,59152400,0.0,0.0
2015-07-23 00:00:00-04:00,39.55413791603607,40.392925983244666,39.405600654295334,40.28807830810547,33934000,0.0,0.0
2015-07-24 00:00:00-04:00,40.11332672786888,40.471559311015916,40.01721497796771,40.1395378112793,32333200,0.0,0.0
2015-07-27 00:00:00-04:00,40.139540667984,40.200702088992614,39.536662375307344,39.6240348815918,39701400,0.0,0.0
2015-07-28 00:00:00-04:00,39.825005577362276,39.877427758354735,39.13475130787776,39.61530685424805,34328900,0.0,0.0
2015-07-29 00:00:00-04:00,39.66773150021379,40.87348829932784,39.545405303462694,40.44535827636719,40945900,0.0,0.0
2015-07-30 00:00:00-04:00,40.41914470853732,41.415209476295786,40.13081271414396,40.96086502075195,39777900,0.0,0.0
2015-07-31 00:00:00-04:00,41.319094718675174,41.38899206591953,40.62884049950478,40.8035888671875,31201500,0.0,0.0
2015-08-03 00:00:00-04:00,41.04823410913261,41.06570927900431,40.5851537732,40.89970016479492,24125900,0.0,0.0
2015-08-04 00:00:00-04:00,40.84726727578784,41.68605527980851,40.78610585881012,41.53752136230469,33403900,0.0,0.0
2015-08-05 00:00:00-04:00,41.92198034022333,42.29768822917403,41.537536531248676,41.572486877441406,26959700,0.0,0.0
2015-08-06 00:00:00-04:00,41.686075174241914,41.73850069940569,40.480318092914466,40.733699798583984,27368000,0.0,0.0
2015-08-07 00:00:00-04:00,40.53272864745594,40.87348613056168,40.41914170873807,40.838539123535156,19163000,0.0,0.0
2015-08-10 00:00:00-04:00,41.022012943921524,41.49383241541295,40.92590119976064,41.354034423828125,23079900,0.0,0.0
2015-08-11 00:00:00-04:00,40.908437896340644,41.01328558717003,40.10460004490198,40.55020523071289,29237400,0.0,0.0
2015-08-12 00:00:00-04:00,40.3579802801318,40.978337150784895,39.93858619838258,40.838539123535156,30181400,0.0,0.0
2015-08-13 00:00:00-04:00,41.11812727331634,41.153074273624505,40.620096688667104,40.82979202270508,22627200,0.0,0.0
2015-08-14 00:00:00-04:00,40.65506511842188,41.15309596558515,40.64632919700191,41.06572341918945,21473400,0.0,0.0
2015-08-17 00:00:00-04:00,40.899704992522295,41.458897162231374,40.69000626235727,41.34531021118164,21099700,0.0,0.0
2015-08-18 00:00:00-04:00,41.19579303721796,41.71469833394638,41.07266353545652,41.573978424072266,23574100,0.31,0.0
2015-08-19 00:00:00-04:00,41.14301698944512,41.40686972517498,40.72085730931501,40.99350357055664,31485500,0.0,0.0
2015-08-20 00:00:00-04:00,40.51857684617116,40.870378293366116,40.157981872558594,40.157981872558594,36238200,0.0,0.0
2015-08-21 00:00:00-04:00,39.84135458899901,39.99966487830182,37.880069732666016,37.880069732666016,70053100,0.0,0.0
2015-08-24 00:00:00-04:00,35.57579240830545,37.54587145635147,34.933757508851215,36.65757751464844,88753700,0.0,0.0
2015-08-25 00:00:00-04:00,37.44032534102562,38.029592252619246,35.52301452931707,35.59337615966797,70616600,0.0,0.0
2015-08-26 00:00:00-04:00,36.947806600121176,37.67779346888609,36.11228398843932,37.56345748901367,63408000,0.0,0.0
2015-08-27 00:00:00-04:00,38.02080225659684,38.65404362432149,37.75695280505416,38.610069274902344,50943200,0.0,0.0
2015-08-28 00:00:00-04:00,38.170310058954364,38.82993520959279,38.161513178130726,38.636444091796875,28246700,0.0,0.0
2015-08-31 00:00:00-04:00,38.31102920121848,38.6364433297072,37.90645656698643,38.275848388671875,34441700,0.0,0.0
2015-09-01 00:00:00-04:00,37.08851673999612,37.45790851797895,36.639973175688276,36.78069305419922,49688900,0.0,0.0
2015-09-02 00:00:00-04:00,37.2556390287885,38.15272987666625,36.83347922185095,38.13513946533203,37671500,0.0,0.0
2015-09-03 00:00:00-04:00,38.17910747393637,38.68042237108678,38.0647714967711,38.258262634277344,28285200,0.0,0.0
2015-09-04 00:00:00-04:00,37.65140654817101,37.85369120112213,37.11491086402678,37.47550582885742,37138800,0.0,0.0
2015-09-08 00:00:00-04:00,38.082359678392685,38.6980105167094,37.994410996501934,38.60126495361328,32469800,0.0,0.0
2015-09-09 00:00:00-04:00,38.88269932823271,39.049806497511625,37.7393498482887,37.880069732666016,33469500,0.0,0.0
2015-09-10 00:00:00-04:00,37.924045850686504,38.51331270080517,37.598631731830224,38.07356262207031,31366600,0.0,0.0
2015-09-11 00:00:00-04:00,37.94163904080304,38.33741481171396,37.765738325395176,38.24066925048828,27132500,0.0,0.0
2015-09-14 00:00:00-04:00,38.19669180830074,38.20548533359479,37.69537699086954,37.85368728637695,23656000,0.0,0.0
2015-09-15 00:00:00-04:00,37.98561018503799,38.95306236087261,37.88886798697866,38.680416107177734,28882200,0.0,0.0
2015-09-16 00:00:00-04:00,38.671619744407785,39.032214644435236,38.5572837941474,38.96185302734375,23372200,0.0,0.0
2015-09-17 00:00:00-04:00,38.953065640749514,39.57750999321372,38.76837139932102,38.917884826660156,32768200,0.0,0.0
2015-09-18 00:00:00-04:00,38.25825965753178,38.68921624252969,38.108746230202705,38.24066925048828,63143700,0.0,0.0
2015-09-21 00:00:00-04:00,38.36379368545845,39.111370788596766,38.34620328073473,38.79475021362305,26177200,0.0,0.0
2015-09-22 00:00:00-04:00,38.15272865988207,38.74199232315978,38.09116389968971,38.610069274902344,28085900,0.0,0.0
2015-09-23 00:00:00-04:00,38.63645806756275,38.84753631330416,38.26706610497294,38.58368682861328,17145200,0.0,0.0
2015-09-24 00:00:00-04:00,38.214277677276726,38.812337977077334,38.05596740056325,38.61884689331055,27905600,0.0,0.0
2015-09-25 00:00:00-04:00,39.12016787468932,39.340042921211875,38.486926667095744,38.64523696899414,29384600,0.0,0.0
2015-09-28 00:00:00-04:00,38.5484935123104,38.777162077040714,38.00320099905985,38.07356262207031,27613800,0.0,0.0
2015-09-29 00:00:00-04:00,38.143910128264544,38.319810781135864,37.8624704256808,38.205474853515625,32763600,0.0,0.0
2015-09-30 00:00:00-04:00,38.592477604552045,38.96186615365016,38.39898644738959,38.92668533325195,34958900,0.0,0.0
2015-10-01 00:00:00-04:00,39.35763036498982,39.35763036498982,38.47813024510178,39.234500885009766,28657900,0.0,0.0
2015-10-02 00:00:00-04:00,38.935484639791966,40.078834533691406,38.627657474685414,40.078834533691406,41839000,0.0,0.0
2015-10-05 00:00:00-04:00,40.23713206435819,41.2397617035838,40.19315772764295,41.01109313964844,34369300,0.0,0.0
2015-10-06 00:00:00-04:00,40.747245895139685,41.49481972347245,40.6505003362909,41.116634368896484,27017200,0.0,0.0
2015-10-07 00:00:00-04:00,41.42445959764854,41.64433465571467,40.41303634356061,41.16061019897461,27711500,0.0,0.0
2015-10-08 00:00:00-04:00,40.94952991624006,41.79384929058885,40.89675869720815,41.73228454589844,33772700,0.0,0.0
2015-10-09 00:00:00-04:00,41.7322921234278,41.811447288834756,41.26615465824121,41.43326187133789,28600600,0.0,0.0
2015-10-12 00:00:00-04:00,41.31892692400489,41.398082091398734,40.896767149580285,41.336517333984375,19769100,0.0,0.0
2015-10-13 00:00:00-04:00,40.94953941221919,41.450854366680225,40.94953941221919,41.23977279663086,19987800,0.0,0.0
2015-10-14 00:00:00-04:00,41.02868884998884,41.42446128662276,40.92314640219434,41.05507278442383,24697800,0.0,0.0
2015-10-15 00:00:00-04:00,41.345298767089844,41.36288917192376,40.923139116155824,41.345298767089844,27189400,0.0,0.0
2015-10-16 00:00:00-04:00,41.35411513306021,41.81145580916078,41.248576009353386,41.78506851196289,26450300,0.0,0.0
2015-10-19 00:00:00-04:00,41.705904680208555,42.11047738805746,41.354106555809466,41.881805419921875,29387600,0.0,0.0
2015-10-20 00:00:00-04:00,41.72349239045423,42.0489099121312,41.354103880478,42.013729095458984,30802200,0.0,0.0
2015-10-21 00:00:00-04:00,42.14563931327103,42.20720740124454,41.4332464448747,41.51240158081055,25144300,0.0,0.0
2015-10-22 00:00:00-04:00,41.802658493998244,43.05155097259151,41.415679474378415,42.242408752441406,56637100,0.0,0.0
2015-10-23 00:00:00-04:00,45.99786116479837,47.55457696796324,45.95388682448849,46.499176025390625,135227100,0.0,0.0
2015-10-26 00:00:00-04:00,46.200149055999546,47.7744553767591,46.173765120967744,47.712890625,64633300,0.0,0.0
2015-10-27 00:00:00-04:00,47.484212519849414,47.818420146767394,47.12361760815511,47.220359802246094,50999900,0.0,0.0
2015-10-28 00:00:00-04:00,47.088439229398666,47.47541809082031,46.490378854002664,47.47541809082031,47000800,0.0,0.0
2015-10-29 00:00:00-04:00,47.08844796035468,47.343503858482315,46.8070081262233,46.930137634277344,30202100,0.0,0.0
2015-10-30 00:00:00-04:00,46.89495839459856,47.48422537372548,46.27930747857991,46.296897888183594,46619800,0.0,0.0
2015-11-02 00:00:00-05:00,46.48158469069484,46.93013167597507,46.279300045284415,46.82459259033203,30285000,0.0,0.0
2015-11-03 00:00:00-05:00,46.55193269183446,47.83600181555719,46.52554876690316,47.62492370605469,36596900,0.0,0.0
2015-11-04 00:00:00-05:00,47.65132317452262,48.26697401227379,47.54578408534523,47.84481430053711,37087800,0.0,0.0
2015-11-05 00:00:00-05:00,47.923958828907175,48.10865303276793,47.493002331538996,47.827213287353516,31468500,0.0,0.0
2015-11-06 00:00:00-05:00,47.572171041535064,48.354925766470885,47.457835063895686,48.302154541015625,32851200,0.0,0.0
2015-11-09 00:00:00-05:00,47.97674407580909,48.258183923245205,47.106040596249734,47.63373947143555,32513100,0.0,0.0
2015-11-10 00:00:00-05:00,47.55457113990273,47.60734235482346,46.85097171609313,47.062049865722656,55283700,0.0,0.0
2015-11-11 00:00:00-05:00,47.22917027009472,47.66892045258158,47.018088706288864,47.18519592285156,36516300,0.0,0.0
2015-11-12 00:00:00-05:00,47.035678418200206,47.47542859416135,46.780622510936126,46.89495849609375,35361100,0.0,0.0
2015-11-13 00:00:00-05:00,46.675070572417354,46.86856167023882,46.200139707779215,46.47278594970703,36848200,0.0,0.0
2015-11-16 00:00:00-05:00,46.68387554931961,47.39626861480967,46.4815875364972,47.29072952270508,32165200,0.0,0.0
2015-11-17 00:00:00-05:00,47.07822126420761,47.39697599381149,46.794884477368825,46.90113830566406,31551300,0.36,0.0
2015-11-18 00:00:00-05:00,46.92770039841451,47.795419736313555,46.90999142690951,47.68031311035156,29710000,0.0,0.0
2015-11-19 00:00:00-05:00,47.80428007236487,48.3975154700405,47.61833754419615,47.760005950927734,28149200,0.0,0.0
2015-11-20 00:00:00-05:00,48.0344997632269,48.07877051605171,47.16678017282112,47.98137283325195,37147600,0.0,0.0
2015-11-23 00:00:00-05:00,48.0344997632269,48.22043895167629,47.59178547969485,47.98137283325195,28235900,0.0,0.0
2015-11-24 00:00:00-05:00,47.74229569701061,48.20271885094596,47.4412532962187,48.034488677978516,24600000,0.0,0.0
2015-11-25 00:00:00-05:00,47.89283860317041,48.016798080967796,47.538665771484375,47.538665771484375,21005100,0.0,0.0
