Date,Open,High,Low,Close,Adj Close,Volume
2021-10-12,151.17999267578125,151.17999267578125,146.3000030517578,147.9499969482422,146.2715301513672,1809900
2021-10-13,149.0800018310547,150.8800048828125,148.74000549316406,150.22000122070312,148.51577758789062,1509100
2021-10-14,151.6199951171875,153.47999572753906,151.6199951171875,152.58999633789062,150.85888671875,1434100
2021-10-15,153.13999938964844,153.88999938964844,152.5500030517578,153.27000427246094,151.53118896484375,1397800
2021-10-18,153.6300048828125,155.4199981689453,152.38999938964844,154.77999877929688,153.0240478515625,1183600
2021-10-19,155.9600067138672,157.4600067138672,155.5500030517578,155.6199951171875,153.8544921875,1025500
2021-10-20,156.92999267578125,158.1199951171875,156.30999755859375,157.58999633789062,155.80215454101562,1053000
2021-10-21,157.7100067138672,158.02000427246094,154.52999877929688,156.94000244140625,155.1595458984375,1405100
2021-10-22,156.9499969482422,158.7100067138672,156.89999389648438,157.97000122070312,156.17784118652344,772200
2021-10-25,157.89999389648438,158.52000427246094,156.75,158.33999633789062,156.5436553955078,1088100
2021-10-26,159.6300048828125,159.9199981689453,157.0399932861328,158.19000244140625,156.39535522460938,1016400
2021-10-27,158.3000030517578,158.5,154.8300018310547,155.25999450683594,153.4985809326172,1472600
2021-10-28,155.97999572753906,157.7899932861328,154.19000244140625,155.75999450683594,153.992919921875,1752600
2021-10-29,155.1300048828125,157.57000732421875,154.44000244140625,157.49000549316406,155.70330810546875,1999800
2021-11-01,157.3800048828125,158.0,155.8000030517578,157.05999755859375,155.27818298339844,1329100
2021-11-02,157.5500030517578,158.0,155.44000244140625,157.85000610351562,156.05923461914062,1714200
2021-11-03,158.02999877929688,158.2899932861328,154.57000732421875,158.1999969482422,156.40524291992188,1256500
2021-11-04,157.86000061035156,158.92999267578125,156.36000061035156,157.64999389648438,155.86148071289062,1015800
2021-11-05,156.57000732421875,156.80999755859375,152.42999267578125,156.41000366210938,154.6355743408203,1775500
2021-11-08,157.0,161.14999389648438,156.5500030517578,160.94000244140625,159.1141357421875,1467000
2021-11-09,160.94000244140625,162.22999572753906,159.52000427246094,159.80999755859375,157.9969940185547,1021000
2021-11-10,159.2100067138672,159.97999572753906,156.05999755859375,159.27999877929688,157.4730224609375,1093200
2021-11-11,160.27999877929688,161.0399932861328,157.92999267578125,158.7899932861328,156.98855590820312,935500
2021-11-12,159.72999572753906,161.05999755859375,157.7100067138672,160.8800048828125,159.05484008789062,1444800
2021-11-15,161.25,162.3300018310547,157.5,157.77999877929688,155.99002075195312,1121300
2021-11-16,157.0500030517578,163.0,156.9600067138672,161.38999938964844,159.55906677246094,1276300
2021-11-17,161.9199981689453,161.9199981689453,159.89999389648438,161.5399932861328,159.7073516845703,872400
2021-11-18,162.52999877929688,162.82000732421875,160.39999389648438,162.16000366210938,160.32032775878906,1475800
2021-11-19,163.00999450683594,165.07000732421875,162.6699981689453,164.3000030517578,162.43606567382812,1647600
2021-11-22,165.0,165.67999267578125,162.77999877929688,162.77999877929688,160.93328857421875,2110400
2021-11-23,155.88999938964844,159.32000732421875,151.77000427246094,154.77999877929688,153.0240478515625,3140600
2021-11-24,153.75999450683594,154.6699981689453,151.08999633789062,152.97000122070312,151.23460388183594,2291400
2021-11-26,153.2899932861328,159.08999633789062,151.57000732421875,152.07000732421875,150.3448028564453,1632200
2021-11-29,153.05999755859375,155.3800048828125,151.55999755859375,153.4199981689453,151.67947387695312,1734600
2021-11-30,153.35000610351562,155.7100067138672,149.6999969482422,150.89999389648438,149.18804931640625,3900500
2021-12-01,151.1199951171875,152.85000610351562,148.08999633789062,148.2100067138672,146.52857971191406,1800900
2021-12-02,147.91000366210938,152.47000122070312,147.72999572753906,150.99000549316406,149.2770538330078,1514100
2021-12-03,151.82000732421875,153.0,147.72000122070312,149.3300018310547,147.6358642578125,1412600
2021-12-06,149.33999633789062,152.0399932861328,147.77999877929688,151.47000122070312,149.75160217285156,1803400
2021-12-07,152.83999633789062,156.24000549316406,152.61000061035156,153.8000030517578,152.05517578125,1422700
2021-12-08,154.75999450683594,156.38999938964844,153.9499969482422,156.30999755859375,154.53668212890625,1491500
2021-12-09,156.5,158.0,154.50999450683594,154.61000061035156,152.85598754882812,1272300
2021-12-10,154.52999877929688,156.33999633789062,154.0800018310547,156.25999450683594,154.48724365234375,1463900
2021-12-13,157.33999633789062,157.89999389648438,155.13999938964844,156.2899932861328,154.51687622070312,1413800
2021-12-14,154.88999938964844,155.74000549316406,150.10000610351562,151.8800048828125,150.1569366455078,1869100
2021-12-15,152.75999450683594,154.58999633789062,150.6199951171875,154.30999755859375,152.55938720703125,2054900
2021-12-16,154.3000030517578,155.89999389648438,150.4600067138672,150.8000030517578,149.08921813964844,2085600
2021-12-17,150.35000610351562,152.58999633789062,148.0399932861328,151.4199981689453,149.7021484375,2628700
2021-12-20,150.75999450683594,152.17999267578125,148.5399932861328,150.4199981689453,148.7135009765625,2027200
2021-12-21,151.0,154.05999755859375,150.61000061035156,153.9600067138672,152.2133331298828,1496600
2021-12-22,154.4499969482422,157.16000366210938,154.25,156.77999877929688,155.00135803222656,1907900
2021-12-23,157.2899932861328,158.86000061035156,156.64999389648438,157.8000030517578,156.00978088378906,1411000
2021-12-27,158.82000732421875,159.83999633789062,157.19000244140625,158.74000549316406,156.9391326904297,951800
2021-12-28,159.67999267578125,159.7899932861328,158.1199951171875,159.17999267578125,157.37411499023438,764300
2021-12-29,159.8300018310547,161.38999938964844,159.17999267578125,160.64999389648438,158.82742309570312,833100
2021-12-30,161.11000061035156,162.6199951171875,160.60000610351562,160.8800048828125,159.05484008789062,771000
2021-12-31,160.35000610351562,161.4499969482422,159.52000427246094,159.64999389648438,157.83880615234375,1315500
2022-01-03,159.0,159.44000244140625,153.92999267578125,156.47999572753906,154.9085235595703,1606300
2022-01-04,155.49000549316406,155.6300048828125,149.6999969482422,151.19000244140625,149.67164611816406,2234000
2022-01-05,150.8300018310547,153.10000610351562,148.52999877929688,148.60000610351562,147.10765075683594,2370500
2022-01-06,148.85000610351562,149.9600067138672,145.5800018310547,149.1199951171875,147.62242126464844,2298300
2022-01-07,149.1199951171875,149.72999572753906,145.08999633789062,145.14999389648438,143.6923065185547,2058600
2022-01-10,143.2899932861328,145.30999755859375,140.86000061035156,145.16000366210938,143.70220947265625,2548100
2022-01-11,145.0,146.94000244140625,143.80999755859375,146.63999938964844,145.16732788085938,2194200
2022-01-12,147.8000030517578,150.38999938964844,147.5500030517578,149.50999450683594,148.00851440429688,2250800
2022-01-13,149.4600067138672,149.5399932861328,144.85000610351562,145.1699981689453,143.7121124267578,1741800
2022-01-14,144.0399932861328,145.14999389648438,142.36000061035156,144.67999267578125,143.2270050048828,2225400
2022-01-18,142.4199981689453,143.24000549316406,140.33999633789062,140.47000122070312,139.05929565429688,1907400
2022-01-19,140.6699981689453,143.60000610351562,140.25999450683594,140.42999267578125,139.0196990966797,1472100
2022-01-20,141.3800048828125,143.13999938964844,139.0500030517578,139.47999572753906,138.07923889160156,1861200
2022-01-21,139.5399932861328,140.49000549316406,137.49000549316406,137.50999450683594,136.1290283203125,1878600
2022-01-24,136.3800048828125,138.49000549316406,131.27999877929688,138.1199951171875,136.73287963867188,2155300
2022-01-25,135.36000061035156,136.6199951171875,132.64999389648438,134.57000732421875,133.21856689453125,1705300
2022-01-26,135.5399932861328,138.0500030517578,132.27000427246094,133.50999450683594,132.169189453125,1999500
2022-01-27,135.27999877929688,136.36000061035156,131.67999267578125,132.08999633789062,130.76344299316406,1715800
2022-01-28,133.0,137.39999389648438,131.22000122070312,137.05999755859375,135.6835479736328,2174800
2022-01-31,137.32000732421875,139.47000122070312,136.97000122070312,139.32000732421875,137.92086791992188,1703000
2022-02-01,140.52999877929688,141.27000427246094,138.4499969482422,141.02999877929688,139.61367797851562,1655900
2022-02-02,140.99000549316406,144.75999450683594,140.77999877929688,144.24000549316406,142.79144287109375,1475700
2022-02-03,142.0,143.77999877929688,141.00999450683594,141.7899932861328,140.3660430908203,914300
2022-02-04,141.47999572753906,142.35000610351562,139.6699981689453,141.1199951171875,139.70277404785156,1087400
2022-02-07,141.5,142.49000549316406,139.80999755859375,140.3699951171875,138.96031188964844,1444100
2022-02-08,139.11000061035156,141.41000366210938,138.2899932861328,140.80999755859375,139.39590454101562,1515400
2022-02-09,142.72999572753906,145.10000610351562,142.14999389648438,144.44000244140625,142.98944091796875,1216900
2022-02-10,141.55999755859375,144.0399932861328,140.5800018310547,141.66000366210938,140.23736572265625,1063700
2022-02-11,141.1199951171875,142.50999450683594,136.24000549316406,137.1999969482422,135.82212829589844,1321900
2022-02-14,136.9600067138672,137.69000244140625,134.10000610351562,135.2100067138672,133.8521270751953,2205300
2022-02-15,137.25,138.05999755859375,134.72999572753906,135.91000366210938,134.54510498046875,2368200
2022-02-16,135.5500030517578,135.60000610351562,132.11000061035156,135.14999389648438,133.79273986816406,3187500
2022-02-17,134.63999938964844,134.63999938964844,129.7100067138672,130.25,128.94192504882812,2577800
2022-02-18,130.5,133.42999267578125,130.0,132.0500030517578,130.72384643554688,3614100
2022-02-22,130.8699951171875,132.69000244140625,129.25999450683594,130.49000549316406,129.1795196533203,3054800
2022-02-23,129.8800048828125,134.3699951171875,125.94999694824219,126.0,124.734619140625,3938700
2022-02-24,123.69999694824219,128.6300048828125,123.05999755859375,128.14999389648438,126.86302185058594,3430200
2022-02-25,128.83999633789062,133.75,127.91999816894531,133.72999572753906,132.38699340820312,3144500
2022-02-28,132.02999877929688,132.8800048828125,129.16000366210938,130.36000061035156,129.0508270263672,3096400
2022-03-01,130.8300018310547,132.9199981689453,130.08999633789062,131.92999267578125,130.6050567626953,2634100
2022-03-02,132.67999267578125,133.9600067138672,131.8000030517578,133.16000366210938,131.8227081298828,1863100
2022-03-03,133.72999572753906,138.0,133.44000244140625,137.1699981689453,135.79244995117188,3592100
2022-03-04,135.85000610351562,137.1199951171875,132.13999938964844,133.88999938964844,132.54537963867188,3848500
2022-03-07,133.5500030517578,133.5500030517578,128.42999267578125,130.33999633789062,129.03103637695312,2376500
2022-03-08,128.63999938964844,132.5,127.54000091552734,129.32000732421875,128.0212860107422,2375500
2022-03-09,132.85000610351562,133.94000244140625,131.19000244140625,133.25999450683594,131.92172241210938,1805500
2022-03-10,131.39999389648438,134.52000427246094,131.2899932861328,134.3300018310547,132.98094177246094,1933100
2022-03-11,135.42999267578125,136.44000244140625,130.16000366210938,130.30999755859375,129.00132751464844,1815700
2022-03-14,131.0,132.25999450683594,126.9000015258789,127.58000183105469,126.29875183105469,1737100
2022-03-15,129.22000122070312,131.14999389648438,128.8699951171875,130.27999877929688,128.97164916992188,1649200
2022-03-16,131.92999267578125,135.61000061035156,131.3000030517578,135.0,133.64422607421875,1673000
2022-03-17,134.0,136.85000610351562,133.61000061035156,136.82000732421875,135.4459686279297,1167900
2022-03-18,136.2100067138672,139.38999938964844,136.2100067138672,139.1199951171875,137.7228546142578,2766600
2022-03-21,137.6300048828125,139.7899932861328,137.00999450683594,138.13999938964844,136.75270080566406,1285100
2022-03-22,138.00999450683594,140.1999969482422,137.64999389648438,139.2899932861328,137.89114379882812,1977700
2022-03-23,137.85000610351562,137.9600067138672,133.4499969482422,134.17999267578125,132.8324737548828,1337400
2022-03-24,134.88999938964844,136.5800018310547,133.58999633789062,136.41000366210938,135.0400848388672,1346700
2022-03-25,137.3000030517578,137.66000366210938,133.6999969482422,135.7100067138672,134.34710693359375,1403700
2022-03-28,136.25,137.25,134.4600067138672,135.4199981689453,134.05999755859375,1568100
2022-03-29,138.22000122070312,139.32000732421875,137.2100067138672,138.4199981689453,137.02989196777344,1608600
2022-03-30,137.92999267578125,138.22000122070312,134.52000427246094,135.4600067138672,134.09962463378906,1439800
2022-03-31,135.1699981689453,136.7899932861328,132.2899932861328,132.3300018310547,131.00106811523438,3046400
2022-04-01,134.17999267578125,134.60000610351562,131.86000061035156,133.97000122070312,132.6245880126953,1466900
2022-04-04,133.86000061035156,135.39999389648438,132.88999938964844,134.80999755859375,133.66566467285156,1388000
2022-04-05,134.08999633789062,135.4199981689453,132.85000610351562,133.25999450683594,132.12879943847656,1797200
2022-04-06,132.00999450683594,133.32000732421875,129.86000061035156,132.7100067138672,131.58349609375,2249500
2022-04-07,132.89999389648438,137.0800018310547,132.22999572753906,135.92999267578125,134.77615356445312,1956200
2022-04-08,135.7100067138672,136.99000549316406,134.64999389648438,134.8699951171875,133.7251434326172,2070900
2022-04-11,133.22000122070312,133.8800048828125,130.4600067138672,131.25999450683594,130.14578247070312,2308200
2022-04-12,131.69000244140625,132.19000244140625,125.02999877929688,125.38999938964844,124.32562255859375,2657500
2022-04-13,125.26000213623047,128.52999877929688,124.91000366210938,128.2899932861328,127.20100402832031,2735900
2022-04-14,128.4199981689453,128.9600067138672,125.56999969482422,126.44000244140625,125.3667221069336,3360700
2022-04-18,126.44000244140625,126.75,123.12999725341797,123.83999633789062,122.78878021240234,1597100
2022-04-19,123.70999908447266,126.83000183105469,123.69999694824219,126.52999877929688,125.4559555053711,1580000
2022-04-20,127.70999908447266,130.32000732421875,126.83999633789062,129.3699951171875,128.27183532714844,2026100
2022-04-21,130.36000061035156,131.02999877929688,124.8499984741211,125.29000091552734,124.22648620605469,2177700
2022-04-22,124.7699966430664,125.0999984741211,121.1500015258789,121.31999969482422,120.2901840209961,1947200
2022-04-25,119.52999877929688,121.61000061035156,118.2300033569336,121.44999694824219,120.41907501220703,2236900
2022-04-26,121.0,121.27999877929688,117.23999786376953,117.94000244140625,116.9388656616211,2931900
2022-04-27,118.19999694824219,120.8499984741211,117.52999877929688,117.68000030517578,116.68107604980469,2007500
2022-04-28,119.5199966430664,121.55999755859375,117.93000030517578,121.05999755859375,120.03238677978516,3152200
2022-04-29,120.70999908447266,123.88999938964844,119.05000305175781,119.2699966430664,118.25758361816406,2269200
2022-05-02,118.37999725341797,120.33999633789062,116.48999786376953,119.56999969482422,118.5550308227539,1756200
2022-05-03,119.72000122070312,123.9800033569336,119.08999633789062,122.4000015258789,121.36101531982422,3217800
2022-05-04,121.69000244140625,126.69000244140625,121.44000244140625,126.30000305175781,125.2279052734375,2460400
2022-05-05,124.62000274658203,125.20999908447266,120.80000305175781,122.1500015258789,121.11312866210938,2123600
2022-05-06,120.87999725341797,121.87999725341797,118.0,121.08000183105469,120.05221557617188,1629000
2022-05-09,119.12999725341797,119.12999725341797,112.63999938964844,113.11000061035156,112.14987182617188,1861700
2022-05-10,115.44000244140625,117.94000244140625,113.13999938964844,116.63999938964844,115.64990997314453,2141800
2022-05-11,115.69999694824219,118.0,113.83999633789062,113.98999786376953,113.02239990234375,1607000
2022-05-12,113.61000061035156,116.25,112.77999877929688,116.12999725341797,115.14423370361328,1338000
2022-05-13,117.37999725341797,120.72000122070312,117.2699966430664,119.37999725341797,118.36664581298828,1328400
2022-05-16,119.62999725341797,121.02999877929688,118.83000183105469,120.30000305175781,119.27884674072266,2011600
2022-05-17,122.69999694824219,123.69999694824219,121.44999694824219,123.08000183105469,122.03524017333984,2216200
2022-05-18,121.19000244140625,121.91000366210938,120.30999755859375,120.79000091552734,119.76467895507812,1336000
2022-05-19,120.30999755859375,123.58000183105469,119.52999877929688,122.4000015258789,121.36101531982422,2310100
2022-05-20,124.02999877929688,125.58000183105469,122.44000244140625,125.12999725341797,124.06783294677734,2594600
2022-05-23,126.44999694824219,126.47000122070312,123.76000213623047,125.9800033569336,124.91062927246094,2037000
2022-05-24,125.31999969482422,126.0,123.80000305175781,124.41000366210938,123.35395812988281,2187700
2022-05-25,127.20999908447266,127.45999908447266,119.18000030517578,120.37999725341797,119.35816955566406,3524500
2022-05-26,120.75,124.22000122070312,120.72000122070312,123.8499984741211,122.7987060546875,1768000
2022-05-27,124.91999816894531,130.77000427246094,124.48999786376953,130.5500030517578,129.4418182373047,2698800
2022-05-31,128.91000366210938,130.07000732421875,126.72000122070312,127.55999755859375,126.47721099853516,3403100
2022-06-01,127.86000061035156,128.97999572753906,122.43000030517578,123.08999633789062,122.04515838623047,1757600
2022-06-02,122.95999908447266,129.19000244140625,122.30000305175781,129.10000610351562,128.00413513183594,1444400
2022-06-03,127.62000274658203,128.72000122070312,126.41999816894531,128.49000549316406,127.3993148803711,1722800
2022-06-06,129.3800048828125,130.0,126.97000122070312,127.62999725341797,126.54661560058594,1310600
2022-06-07,126.56999969482422,131.1999969482422,126.56999969482422,128.89999389648438,127.80583190917969,1236300
2022-06-08,127.87999725341797,128.63999938964844,126.4000015258789,126.83999633789062,125.76331329345703,1049500
2022-06-09,126.08999633789062,126.91999816894531,124.12999725341797,124.13999938964844,123.08624267578125,814400
2022-06-10,121.62999725341797,121.93000030517578,119.9000015258789,120.56999969482422,119.54655456542969,1379600
2022-06-13,116.4800033569336,117.69999694824219,115.37999725341797,116.27999877929688,115.29296112060547,1405800
2022-06-14,115.98999786376953,116.69999694824219,113.25,116.01000213623047,115.02525329589844,1314000
2022-06-15,117.23999786376953,117.7699966430664,113.7699966430664,116.47000122070312,115.4813461303711,1886300
2022-06-16,113.80000305175781,115.08000183105469,113.36000061035156,114.95999908447266,113.98416900634766,1601600
2022-06-17,114.7699966430664,116.7300033569336,112.66999816894531,112.70999908447266,111.75326538085938,2681500
2022-06-21,114.41000366210938,115.56999969482422,113.76000213623047,113.87999725341797,112.913330078125,1588200
2022-06-22,112.66000366210938,115.08000183105469,112.5199966430664,113.80000305175781,112.83401489257812,2585300
2022-06-23,114.5999984741211,118.75,114.2699966430664,118.5999984741211,117.59326934814453,1801600
2022-06-24,119.94999694824219,121.3499984741211,118.44999694824219,121.29000091552734,120.26043701171875,3780400
2022-06-27,121.83000183105469,122.30000305175781,119.8499984741211,120.56999969482422,119.54655456542969,1805700
2022-06-28,120.44999694824219,121.23999786376953,116.72000122070312,117.05999755859375,116.06633758544922,1426100
2022-06-29,117.19000244140625,118.54000091552734,116.23999786376953,117.9000015258789,116.89920806884766,906600
2022-06-30,116.0,119.94999694824219,116.0,118.7699966430664,117.76182556152344,1612000
2022-07-01,118.79000091552734,119.76000213623047,116.69999694824219,119.20999908447266,118.4074478149414,1119800
2022-07-05,117.75,120.68000030517578,116.48999786376953,120.55999755859375,119.74835968017578,1484900
2022-07-06,120.80000305175781,122.33999633789062,120.55999755859375,121.18000030517578,120.36418914794922,1642300
2022-07-07,120.98999786376953,123.22000122070312,120.62000274658203,123.1500015258789,122.3209228515625,1221200
2022-07-08,120.95999908447266,123.20999908447266,120.95999908447266,122.51000213623047,121.68523406982422,1267300
2022-07-11,121.61000061035156,123.45999908447266,121.01000213623047,123.12000274658203,122.29113006591797,1304400
2022-07-12,122.43000030517578,123.41000366210938,118.75,119.23999786376953,118.4372329711914,1196800
2022-07-13,117.41000366210938,119.69999694824219,116.86000061035156,118.6500015258789,117.85122680664062,1378000
2022-07-14,117.0999984741211,117.7300033569336,113.0199966430664,115.87999725341797,115.09986877441406,1347300
2022-07-15,117.77999877929688,118.87999725341797,116.0,118.83000183105469,118.0300064086914,969400
2022-07-18,118.94999694824219,119.38999938964844,114.45999908447266,115.11000061035156,114.33505249023438,1178200
2022-07-19,116.98999786376953,119.33999633789062,116.37000274658203,119.05999755859375,118.25845336914062,1296900
2022-07-20,119.93000030517578,121.20999908447266,119.25,119.86000061035156,119.0530776977539,1316600
2022-07-21,122.12000274658203,127.33999633789062,122.12000274658203,127.19000244140625,126.3337173461914,1682500
2022-07-22,127.41000366210938,128.5399932861328,124.30999755859375,125.04000091552734,124.19818878173828,1079500
2022-07-25,125.05000305175781,125.41000366210938,123.19000244140625,124.26000213623047,123.42345428466797,1044000
2022-07-26,124.66000366210938,125.62999725341797,123.37000274658203,125.16999816894531,124.32732391357422,1260000
2022-07-27,125.04000091552734,128.3300018310547,124.70999908447266,127.70999908447266,126.8502197265625,1395900
2022-07-28,128.1699981689453,131.82000732421875,126.77999877929688,131.11000061035156,130.22732543945312,1861400
2022-07-29,131.27000427246094,134.5,130.89999389648438,134.10000610351562,133.19720458984375,2214900
2022-08-01,133.50999450683594,135.22999572753906,133.25999450683594,133.42999267578125,132.5316925048828,1081700
2022-08-02,132.41000366210938,134.67999267578125,131.08999633789062,131.27999877929688,130.39617919921875,1398600
2022-08-03,133.4499969482422,135.25999450683594,133.02000427246094,134.55999755859375,133.6540985107422,2113200
2022-08-04,134.69000244140625,135.0,132.74000549316406,133.77000427246094,132.8694305419922,895600
2022-08-05,132.27000427246094,133.83999633789062,131.75,133.61000061035156,132.71051025390625,675800
2022-08-08,134.1999969482422,134.4199981689453,132.13999938964844,132.52000427246094,131.6278533935547,1257100
2022-08-09,132.5,132.5,128.02000427246094,128.8800048828125,128.01235961914062,894700
2022-08-10,131.3699951171875,132.77000427246094,130.14999389648438,132.5800018310547,131.68743896484375,1022000
2022-08-11,132.91000366210938,135.1300048828125,131.58999633789062,131.9499969482422,131.06166076660156,1162500
2022-08-12,132.25999450683594,133.6300048828125,131.42999267578125,133.5500030517578,132.65090942382812,865800
2022-08-15,133.27999877929688,134.6199951171875,132.6699981689453,133.89999389648438,132.99856567382812,1291100
2022-08-16,132.88999938964844,133.4199981689453,131.66000366210938,132.77000427246094,131.8761749267578,1810000
2022-08-17,148.83999633789062,149.0,140.02999877929688,142.2899932861328,141.3320770263672,4110100
2022-08-18,141.8800048828125,141.9600067138672,138.75999450683594,139.97000122070312,139.02767944335938,1740300
2022-08-19,139.35000610351562,139.72999572753906,137.25999450683594,137.6199951171875,136.69349670410156,1477500
2022-08-22,135.3000030517578,136.02999877929688,133.55999755859375,133.94000244140625,133.0382843017578,1250700
2022-08-23,133.11000061035156,134.10000610351562,132.0399932861328,132.63999938964844,131.7470245361328,1188300
2022-08-24,133.02000427246094,134.5399932861328,132.64999389648438,133.6699981689453,132.7700958251953,1020500
2022-08-25,135.3000030517578,136.0800018310547,133.99000549316406,136.00999450683594,135.09432983398438,969100
2022-08-26,136.0,136.0500030517578,129.77999877929688,129.8699951171875,128.9956817626953,1252700
2022-08-29,128.42999267578125,129.35000610351562,127.18000030517578,128.11000061035156,127.24752807617188,926000
2022-08-30,128.50999450683594,129.02000427246094,127.16000366210938,128.27999877929688,127.41638946533203,1772400
2022-08-31,129.3800048828125,130.22999572753906,128.0,128.25,127.38658905029297,1890700
2022-09-01,127.62999725341797,129.11000061035156,126.20999908447266,128.92999267578125,128.06201171875,1282000
2022-09-02,129.7899932861328,130.27000427246094,127.12000274658203,128.00999450683594,127.14820098876953,1695900
2022-09-06,129.3800048828125,130.57000732421875,127.72000122070312,129.3000030517578,128.4295196533203,1533500
2022-09-07,128.97000122070312,131.82000732421875,128.61000061035156,131.42999267578125,130.54518127441406,1254600
2022-09-08,130.92999267578125,135.27000427246094,130.7100067138672,135.19000244140625,134.2798614501953,1355100
2022-09-09,135.97999572753906,137.9199981689453,135.42999267578125,137.6300048828125,136.7034454345703,2425200
2022-09-12,137.52999877929688,140.0,137.22999572753906,139.8699951171875,138.92835998535156,1851100
2022-09-13,136.32000732421875,137.41000366210938,133.44000244140625,133.5399932861328,132.64097595214844,1587000
2022-09-14,133.8000030517578,135.36000061035156,132.10000610351562,133.25,132.35293579101562,1577000
2022-09-15,133.80999755859375,135.50999450683594,132.66000366210938,133.16000366210938,132.26353454589844,1446500
2022-09-16,132.1199951171875,132.1300048828125,128.27999877929688,129.88999938964844,129.0155487060547,2300600
2022-09-19,128.7899932861328,130.7899932861328,128.36000061035156,130.72000122070312,129.8399658203125,1059600
2022-09-20,129.10000610351562,129.60000610351562,126.81999969482422,128.13999938964844,127.27732849121094,1274700
2022-09-21,128.72999572753906,130.57000732421875,126.33000183105469,126.4800033569336,125.62850952148438,1105700
2022-09-22,125.55000305175781,126.04000091552734,123.76000213623047,124.38999938964844,123.55257415771484,1378600
2022-09-23,123.7300033569336,124.43000030517578,121.44000244140625,123.4800033569336,122.6487045288086,1481900
2022-09-26,123.18000030517578,124.25,121.62999725341797,122.30999755859375,121.48656463623047,1733100
2022-09-27,123.87000274658203,124.06999969482422,120.5999984741211,121.61000061035156,120.79129028320312,1040500
2022-09-28,122.7699966430664,124.43000030517578,121.5999984741211,123.72000122070312,122.8870849609375,1361200
2022-09-29,122.80999755859375,124.23999786376953,122.27999877929688,122.73999786376953,121.91368103027344,1312800
2022-09-30,123.0199966430664,125.12999725341797,121.37999725341797,121.55000305175781,120.73169708251953,1624200
2022-10-03,122.7300033569336,127.30000305175781,121.68000030517578,126.37999725341797,125.74642944335938,1343200
2022-10-04,128.7899932861328,131.55999755859375,128.57000732421875,131.41000366210938,130.75123596191406,1647800
2022-10-05,129.99000549316406,133.52999877929688,129.5,132.63999938964844,131.9750518798828,1567700
2022-10-06,132.3000030517578,133.82000732421875,131.60000610351562,132.17999267578125,131.51734924316406,1218400
